run_name,run_status,summary_source,timestamp_utc,updated_utc,source_langs,target_langs,pair_count,pairs_input_spec,schedule,total_steps,sft_steps,distill_steps,lambda_kd,mu_triplet,kd_temperature,margin,teacher_model_cfg,student_model_cfg,student_model_cfg_exists,resumed,resume_stage,resume_from,resume_from_exists,selected_checkpoint_exists,artifact_health,recommended_resume_from,group_label,eval_variant,eval_checkpoint,decode,decode_mode,temperature,top_p,top_k,evaluated_model,evaluated_model_exists,execution_mode,arch,adapter_name,runtime_device,dtype,model_id,model_revision,tokenizer_id,tokenizer_revision,comet_available,is_baseline,display_name,quality_tier,params,license,external_wmt13_en_es_translation_benchmark_128_bleu,external_wmt13_en_es_translation_benchmark_128_chrf,external_wmt13_en_es_translation_benchmark_128_comet,external_wmt13_en_es_translation_benchmark_128_pairs,external_wmt13_en_es_translation_benchmark_128_eval_dir,external_wmt13_en_es_translation_benchmark_128_en_es_bleu,external_wmt13_en_es_translation_benchmark_128_en_es_chrf,external_wmt13_en_es_translation_benchmark_128_en_es_comet,external_wmt13_en_es_translation_benchmark_128_en_es_sample_count,external_wmt13_en_es_translation_benchmark_128_es_en_bleu,external_wmt13_en_es_translation_benchmark_128_es_en_chrf,external_wmt13_en_es_translation_benchmark_128_es_en_comet,external_wmt13_en_es_translation_benchmark_128_es_en_sample_count,external_wmt13_en_es_translation_benchmark_128_total_sample_count,indomain_clean_merged_en_es_translation_benchmark_128_bleu,indomain_clean_merged_en_es_translation_benchmark_128_chrf,indomain_clean_merged_en_es_translation_benchmark_128_comet,indomain_clean_merged_en_es_translation_benchmark_128_pairs,indomain_clean_merged_en_es_translation_benchmark_128_eval_dir,indomain_clean_merged_en_es_translation_benchmark_128_en_es_bleu,indomain_clean_merged_en_es_translation_benchmark_128_en_es_chrf,indomain_clean_merged_en_es_translation_benchmark_128_en_es_comet,indomain_clean_merged_en_es_translation_benchmark_128_en_es_sample_count,indomain_clean_merged_en_es_translation_benchmark_128_es_en_bleu,indomain_clean_merged_en_es_translation_benchmark_128_es_en_chrf,indomain_clean_merged_en_es_translation_benchmark_128_es_en_comet,indomain_clean_merged_en_es_translation_benchmark_128_es_en_sample_count,indomain_clean_merged_en_es_translation_benchmark_128_total_sample_count,other_eval_sets,other_eval_count,external_minus_indomain_bleu
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T220906Z,completed,train_summary,2026-03-11 22:33:38 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T220906Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-004000,stage_a,checkpoint-004000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T220906Z/stage_a/checkpoint-004000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T220906Z/stage_a/checkpoint-004000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.3516,58.6308,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-004000__greedy,29.6658,56.7717,,64,30.2892,60.8496,,64,128,53.6478,72.3394,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-004000__greedy,56.3511,71.9828,,64,50.1537,72.7705,,64,128,,0,-22.2962
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T220906Z,completed,train_summary,2026-03-11 22:33:38 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T220906Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-002000,stage_a,checkpoint-002000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T220906Z/stage_a/checkpoint-002000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T220906Z/stage_a/checkpoint-002000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.0275,58.4461,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-002000__greedy,29.4378,56.6298,,64,30.0363,60.6156,,64,128,52.2658,71.5889,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-002000__greedy,54.9253,71.4883,,64,48.7538,71.7101,,64,128,,0,-21.2383
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T212756Z,completed,train_summary,2026-03-11 21:52:27 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T212756Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-004000,stage_a,checkpoint-004000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T212756Z/stage_a/checkpoint-004000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T212756Z/stage_a/checkpoint-004000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,32.7139,59.0468,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-004000__greedy,30.5262,56.9756,,64,32.9129,61.5333,,64,128,54.9631,73.1505,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-004000__greedy,59.2049,74.5371,,64,49.5696,71.4569,,64,128,,0,-22.2492
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T212756Z,completed,train_summary,2026-03-11 21:52:27 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T212756Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-002000,stage_a,checkpoint-002000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T212756Z/stage_a/checkpoint-002000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T212756Z/stage_a/checkpoint-002000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.8692,58.4620,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-002000__greedy,28.9792,56.1779,,64,33.1292,61.2099,,64,128,54.9282,73.1474,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-002000__greedy,57.4813,74.1065,,64,51.5753,71.9718,,64,128,,0,-23.0590
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T204640Z,completed,train_summary,2026-03-11 21:11:15 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T204640Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-004000,stage_a,checkpoint-004000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T204640Z/stage_a/checkpoint-004000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T204640Z/stage_a/checkpoint-004000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.1040,58.0953,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-004000__greedy,28.0709,55.9018,,64,32.4270,60.7282,,64,128,53.7266,73.0382,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-004000__greedy,57.4909,74.3301,,64,48.9088,71.4605,,64,128,,0,-22.6226
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T204640Z,completed,train_summary,2026-03-11 21:11:15 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T204640Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-002000,stage_a,checkpoint-002000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T204640Z/stage_a/checkpoint-002000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T204640Z/stage_a/checkpoint-002000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,30.5448,58.0259,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-002000__greedy,27.0012,55.2596,,64,32.0091,61.3319,,64,128,53.2477,73.1307,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-002000__greedy,57.1566,74.5187,,64,48.1374,71.4350,,64,128,,0,-22.7029
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T200534Z,completed,train_summary,2026-03-11 20:30:02 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T200534Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-004000,stage_a,checkpoint-004000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T200534Z/stage_a/checkpoint-004000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T200534Z/stage_a/checkpoint-004000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.5741,58.4624,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-004000__greedy,29.4329,56.2052,,64,31.6289,61.1659,,64,128,55.0938,73.2298,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-004000__greedy,61.6227,75.4849,,64,46.8600,70.4912,,64,128,,0,-23.5197
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T200534Z,completed,train_summary,2026-03-11 20:30:02 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T200534Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-002000,stage_a,checkpoint-002000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T200534Z/stage_a/checkpoint-002000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T200534Z/stage_a/checkpoint-002000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,32.2113,58.5552,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-002000__greedy,30.2649,56.5138,,64,31.7712,60.9962,,64,128,54.3861,73.1030,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-002000__greedy,61.2116,75.7592,,64,46.0240,69.8821,,64,128,,0,-22.1748
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T192425Z,completed,train_summary,2026-03-11 19:48:54 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T192425Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-004000,stage_a,checkpoint-004000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T192425Z/stage_a/checkpoint-004000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T192425Z/stage_a/checkpoint-004000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.4156,58.5323,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-004000__greedy,30.4339,57.3125,,64,30.3073,59.9958,,64,128,54.4935,73.6082,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-004000__greedy,58.3285,74.4609,,64,49.6275,72.5666,,64,128,,0,-23.0779
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T192425Z,completed,train_summary,2026-03-11 19:48:54 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T192425Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-002000,stage_a,checkpoint-002000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T192425Z/stage_a/checkpoint-002000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T192425Z/stage_a/checkpoint-002000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,32.1940,58.7046,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-002000__greedy,31.1864,57.4452,,64,31.1354,60.2170,,64,128,52.7203,72.3615,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-002000__greedy,56.0121,73.2183,,64,48.4331,71.3131,,64,128,,0,-20.5263
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T180127Z,completed,train_summary,2026-03-11 18:25:57 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T180127Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-004000,stage_a,checkpoint-004000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T180127Z/stage_a/checkpoint-004000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T180127Z/stage_a/checkpoint-004000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,32.4032,59.4588,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-004000__greedy,30.7028,58.2381,,64,32.2800,60.9326,,64,128,53.2763,71.9396,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-004000__greedy,55.6093,71.5486,,64,50.2871,72.4155,,64,128,,0,-20.8731
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T180127Z,completed,train_summary,2026-03-11 18:25:57 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T180127Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-002000,stage_a,checkpoint-002000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T180127Z/stage_a/checkpoint-002000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T180127Z/stage_a/checkpoint-002000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.3512,58.9003,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-002000__greedy,29.9980,57.5466,,64,31.0700,60.5273,,64,128,53.3460,72.1676,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-002000__greedy,56.4273,72.5800,,64,49.3120,71.6636,,64,128,,0,-21.9948
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T070121Z,completed,train_summary,2026-03-11 13:19:49 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T070121Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T070121Z/stage_a/checkpoint-002000,false,true,stage_a,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T070121Z/stage_a/checkpoint-002000,false,false,"resume_from_missing,selected_checkpoint_missing,student_model_missing",/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T070121Z/stage_a/checkpoint-004000,stage_a__checkpoint-004000,stage_a,checkpoint-004000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T070121Z/stage_a/checkpoint-004000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260311T070121Z/stage_a/checkpoint-004000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.5262,58.4166,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,attempt_01_cuda,29.7361,56.9922,,64,31.4619,60.1274,,64,128,54.4294,72.6889,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,attempt_01_cuda,57.9466,72.9355,,64,49.5439,72.3888,,64,128,,0,-22.9032
